"stop_id","stop_name","stop_lon","stop_lat"
"5004954","Spiegelberg, Dauernberg Abzweig",9.450847189100001,49.0276637424
"5005729","Bönnigheim, Freibad",9.0818887615,49.041393802500004
"5003593","Bönnigheim, Burgermühle",9.1077628209,49.039385186000004
"5005698","Bönnigheim, Am Schloss",9.0928558079,49.04002765719999
"5005049","Nassach, Kurzach",9.3926336964,49.0273013093
"5005613","Oberstenfeld, Katholische Kirche",9.3178458768,49.0286918925
"5007508","Sulzbach (M), Eschenstruet",9.539789430599999,49.0256719346
"5005142","Grab, Trauzenbach",9.5704687035,49.025299384
"5005697","Bönnigheim, Hofener Straße",9.098991617900001,49.0373429208
"5005614","Oberstenfeld, Kreuzstraße",9.3291952115,49.026564880100004
"5006840","Bönnigheim, Schlossfeld",9.111462321800001,49.0362524496
"5007509","Sulzbach (M), Bushof Abzweig",9.5390339821,49.02409287139999
"5003338","Oberstenfeld, Schule",9.3177073807,49.0262734275
"5005593","Oberstenfeld, Beilsteiner Straße",9.3194567752,49.0261427008
"5006855","Bönnigheim, Schlossbergallee",9.1100489884,49.0341496928
"5006890","Gemmrigheim, Sportplatz",9.1545007895,49.0314728558
"5005612","Oberstenfeld, Rathaus",9.319552952799999,49.0240832658
"5005594","Oberstenfeld, Lichtenberger Straße",9.3237902497,49.023873608100004
"5004956","Oppenweiler, Bernhalden",9.457558996,49.0214687626
"5007510","Sulzbach (M), Hager",9.5409692515,49.0209905429
"5007519","Grab, Mannenweiler",9.6022558567,49.0215948254
"5007581","Jux, Wetzsteinstollen",9.4332169898,49.0208794495
"5005141","Grab, Frankenweiler",9.5626603473,49.0203831457
"5032325","Cleebronn, Tripsdrill Erlebnispark",9.0522561313,49.0352696678
"5005607","Winzerhausen, Raiffeisenstraße",9.264925579,49.0234485809
"5005722","Gemmrigheim, Papierfabrik",9.154667596700001,49.0279477758
"5005611","Oberstenfeld, Nussbaumweg",9.3162064195,49.0203068678
"5004955","Sulzbach (M), Siebersbach",9.4683623699,49.0173339882
"5006721","Hofen (LB), Aussiedlerhöfe",9.1129509441,49.0293181842
"5006812","Gemmrigheim, Kurze Straße",9.1598551572,49.025270060299995
"5005140","Murrhardt, Hördthof",9.5653047804,49.0160630138
"5032326","Cleebronn, Wildparadies Tripsdrill",9.0530448124,49.0310520703
"5005720","Gemmrigheim, Fährgergasse",9.1553538466,49.0243860246
"5005721","Gemmrigheim, Niedere Klinge",9.1674926448,49.023505750599995
"5006813","Gemmrigheim, Adlerweg",9.1678858488,49.0225250502
"5005696","Hofen (LB), Hofen (LB)",9.1155668977,49.0252152374
"5006966","Murrhardt, Steinberg Halde",9.588146536,49.013538855600004
"5006811","Gemmrigheim, Amselweg",9.162809405199999,49.021336415499995
"5007511","Sulzbach (M), Zwerenberg",9.544838022199999,49.012187086800004
"5005062","Murrhardt, Steinberg",9.5845566755,49.0116687829
"5006700","Hofen (LB), Sonnenhalde",9.1058538122,49.022877698
"5003502","Ottmarsheim, Ilsfelder Straße",9.2062546887,49.016743740299994
"5005579","Ottmarsheim, Rathaus",9.2027277619,49.016794968800006
"5005610","Großbottwar, Sauserhof",9.309363334999999,49.012565344900004
"5003355","Oberstenfeld, Lichtenberg",9.3352016405,49.0108475038
"5005042","Sulzbach (M), Lautern",9.4864654726,49.007763394099996
"5006516","Ottmarsheim, Carl-Zeiss-Straße",9.2111516944,49.014172136599996
"5003335","Hof und Lembach, Talstraße",9.3120942775,49.0098963382
"5005620","Winzerhausen, Holzweilerhof",9.250265453,49.012016576300006
"5003336","Hof und Lembach, Kelter",9.323121751399999,49.00934439
"5006524","Ottmarsheim, Besigheimer Straße",9.1983545333,49.0137453103
"5005695","Erligheim, Erligheim",9.0984083464,49.0190986984
"5005139","Murrhardt, Kieselhof",9.563400216,49.0060012278
"5005079","Murrhardt, Steinberg Fritzhof",9.584692672800001,49.0057782863
"5004953","Sulzbach (M), Lautertal",9.4932061036,49.0051989834
"5006515","Ottmarsheim, Carl-Benz-Straße",9.2090488929,49.0114963576
"5006971","Großbottwar, Flickenwiesen",9.301675522,49.0071725425
"5004904","Sulzbach (M), Schloss Lautereck",9.4975495844,49.003534765699996
"5004905","Sulzbach (M), Marktplatz",9.5013665606,49.002547080300005
"5004910","Sulzbach (M), Murrhardter Straße",9.5058355506,49.002527551300005
"5005138","Murrhardt, Murrhärle",9.5664872799,49.00221841730001
"5005619","Großbottwar, Aussiedlerhöfe",9.2822846543,49.0055851623
"5004911","Sulzbach (M), Hummelbühl",9.5161284546,49.0013489136
"5005785","Walheim, Walheim",9.1520857083,49.0108934068
"5006863","Sulzbach (M), Gartenstraße",9.4962799522,49.000932541699996
"5005883","Ochsenbach, Buchenrain",8.9785062541,49.0221336086
"5003578","Großbottwar, In den Frauengärten",9.2899699098,49.003893547400004
"5005609","Großbottwar, Kelter",9.2989201925,49.003564932
"5004952","Sulzbach (M), Sulzbach (M)",9.500269453500001,48.9994495852
"5005712","Ochsenbach, Kirche",8.9828818869,49.02085745590001
"5033032","Gaildorf, Gaildorf West",9.753923325,49.0042921569
"5003577","Großbottwar, Hauptstraße",9.292846220400001,49.0026093997
"5005714","Häfnerhaslach, Dorfbrunnen",8.9185881034,49.0252903632
"5006652","Kleinaspach, Sinzenburg",9.3467830832,48.999546198199994
"5005606","Großbottwar, Bachstraße",9.291673475,49.000724049199995
"5005711","Spielberg, Ochsen",8.9970054307,49.0171269377
"5004903","Oppenweiler, Ellenweiler",9.4747031016,48.9969410465
"5005608","Großbottwar, Rosenplatz",9.293910485,48.999990006
"5004912","Sulzbach (M), Bartenbach",9.5349347635,48.9963085229
"5003346","Spielberg, Brunnenwiesen",9.0000950972,49.0159759853
"5007205","Mundelsheim, Ottmarsheimer Straße",9.220148965,49.0022948049
"5005057","Murrhardt, Hinterbüchelberg",9.6269758523,48.9965909327
"5003553","Großbottwar, Schulzentrum",9.2880667151,48.9985750401
"5005706","Freudental, Besigheimer Straße",9.0634656621,49.010149372899996
"5005713","Ochsenbach, Kirbachhof",8.959996766,49.0181812884
"5005575","Mundelsheim, Hessigheimer Straße",9.2048254738,49.001648701600004
"5005580","Besigheim, Neusatz",9.1513803441,49.0037007271
"5005605","Großbottwar, Waldstraße",9.289671715799999,48.997267167800004
"5005735","Häfnerhaslach, Alte Mühle",8.935920498,49.0188449536
"5005707","Freudental, Post",9.0598140924,49.008595725199996
"5007423","Löchgau, Erligheimer Straße",9.104516675400001,49.0047240733
"5006843","Kleinaspach, Sonnenhof",9.3572911039,48.99362428999999
"5003588","Besigheim, Oberamteigasse",9.141672055,49.002166478300005
"5004919","Murrhardt, Siegelsberg",9.591606346,48.991742326499995
"5005582","Besigheim, Kelterplatz",9.1397827709,49.0010178135
"5005708","Freudental, Gewerbegebiet",9.056216421,49.0061607179
"5005360","Allmersbach a. W., Allmersbach am Weinberg",9.3927050321,48.991234012700005
"5005705","Löchgau, Freudentaler Straße",9.099866260199999,49.003046708899994
"5004902","Oppenweiler, Reichenberg",9.4631761598,48.990324831600006
"5005715","Besigheim, Auf dem Kies",9.1440440236,49.000059395899996
"5005362","Kleinaspach, Schafhaus",9.366006325199999,48.991366896799995
"5005704","Löchgau, Wette",9.105685997,49.001854548500006
"5003503","Hohenhaslach, Brombergerhöfe",9.0015712544,49.0091959982
"5003672","Kleinaspach, Ortsmitte",9.3609472572,48.9909062818
"5005703","Löchgau, Besigheimer Straße",9.1103998774,49.001301596999994
"5005574","Mundelsheim, Lange Straße",9.2066474027,48.9960793766
"5007598","Löchgau, Sportplatz",9.0898881787,49.002524436
"5007564","Löchgau, Steinbachbrücke",9.1127635403,49.0009935702
"5005059","Murrhardt, Karnsberg",9.612073283700001,48.98933347609999
"5004918","Murrhardt, Gymnasium",9.5845490858,48.988855902699996
"5006651","Kleinaspach, Hardtwaldhalle",9.3593140859,48.9899132694
"5005581","Besigheim, Jahnstraße",9.148179304900001,48.998156820400006
"5003564","Hessigheim, Schule",9.1882394318,48.995904155599995
"5005984","Murrhardt, Harbach",9.552349449,48.9880975268
"5005359","Rietenau, Rietenau",9.4071123634,48.9885403321
"5005361","Allmersbach a. W., Röhrach",9.3800616943,48.988911507000005
"5006963","Besigheim, Freibad/FitKom",9.153410191699999,48.997124865699995
"5003469","Besigheim, Elserring",9.1602001299,48.996531121
"5003468","Besigheim, Albert-Schweitzer-Straße",9.1572076474,48.996616180800004
"5005583","Besigheim, Besigheim",9.1367393663,48.9976045064
"5005563","Besigheim, Enzplatz",9.1399362472,48.997276944000006
"5003536","Besigheim, Paul-Gerhardt-Haus",9.1469180039,48.9967916515
"5005136","Murrhardt, Robert-Franck-Straße",9.581740096099999,48.9869997578
"5004951","Oppenweiler, Murrtalschule",9.4606659849,48.98631543530001
"5007565","Löchgau, Heinkelstraße",9.1149842241,48.9979700471
"5005716","Besigheim, Friedrich-Breining-Straße",9.155482423799999,48.9955394837
"5003510","Besigheim, Ulrichstraße",9.1510143388,48.9956893138
"5004917","Murrhardt, Erich-Schumm-Straße",9.5833291182,48.9861824367
"5003561","Besigheim, Martinshaus",9.1375815706,48.995769126899994
"5005578","Hessigheim, Sattlerei Eisele",9.184552907699999,48.9930596549
"5003501","Besigheim, Kirschhaldenweg",9.1333994652,48.9955762349
"5005576","Hessigheim, Gartenstraße",9.190206748,48.99219619989999
"5004914","Murrhardt, Bodelschwinghschule",9.555467082,48.9846295763
"5033031","Fichtenberg, Fichtenberg",9.7025809264,48.9873516194
"5004901","Oppenweiler, Ortsmitte",9.4590759644,48.9842715864
"5005630","Hohenhaslach, Schule",9.0226863454,49.00169433159999
"5007085","Besigheim, Katholische Kirche",9.1352800326,48.9936497406
"5003506","Besigheim, Sachsenheimer Weg",9.1298830635,48.9938807709
"5003567","Hohenhaslach, Allmandklinge",9.0143767273,49.001291068200004
"5004916","Murrhardt, Murrhardt",9.5782729855,48.982566113
"5007086","Besigheim, Schwalbenhälde",9.134361486,48.9925358063
"5003505","Besigheim, Schäuber",9.1268058317,48.992841133899994
"5004899","Oppenweiler, Post",9.4576316484,48.9817145873
"5005786","Oppenweiler, Oppenweiler",9.4628219213,48.9815949425
"5004915","Murrhardt, Hörschbachschule",9.5638229162,48.9817205177
"5005710","Hohenhaslach, Steige",9.0188452297,48.9998786547
"5005312","Murrhardt, Kaiser-Ludwig-Straße",9.5713227958,48.9816925739
"5005730","Besigheim, Hartweg",9.1550437038,48.9906933689
"5007087","Besigheim, Chausseebergstraße",9.136599162400001,48.9913372263
"5005732","Besigheim, Wasserturm",9.160464986300001,48.9896698278
"5005294","Murrhardt, Stadthalle",9.5743310712,48.980742441800004
"5004950","Oppenweiler, Bühlfeld",9.456403484099999,48.980370645399994
"5005709","Hohenhaslach, Staffel",9.0264291006,48.998024771100006
"5005718","Besigheim, Friedhof",9.1573725226,48.9882533606
"5006656","Kleinaspach, Karlshof",9.3703069154,48.9798343113
"5004913","Murrhardt, Ärztehaus",9.5822965652,48.9784814183
"5004898","Strümpfelbach (Bk.), Katharinenhof",9.4436495864,48.9779296526
"5003591","Höpfigheim, Talstraße",9.246278310200001,48.9824953282
"5003592","Höpfigheim, Obere Seewiesen",9.2482570869,48.982059458100004
"5006687","Backnang, Staigacker",9.4476452802,48.9771678534
"5005604","Kleinbottwar, Kleinbottwar",9.2865686985,48.9804687845
"5006986","Kleinbottwar, Seestraße",9.2857743536,48.9801200683
"5004945","Murrhardt, Lisztstraße",9.6054273121,48.976491867300005
"5005573","Höpfigheim, Hauptstraße",9.2414211845,48.9810039453
"5004926","Fornsbach, Kindergarten",9.6536986145,48.97725329439999
"5006921","Fornsbach, Waldsee",9.6621144381,48.9773311462
"5004925","Fornsbach, Marktplatz",9.648352197200001,48.9768518707
"5006688","Backnang, Eichwald",9.4441702268,48.975032192200004
"5003597","Höpfigheim, Endwiesenstraße",9.2380834822,48.980093708300004
"5004927","Fornsbach, Alte Straße",9.647439962,48.976029722199996
"5005787","Fornsbach, Fornsbach",9.6428970548,48.9754257024
"5004922","Murrhardt, Alm",9.602631692500001,48.974618172599996
"5007452","Strümpfelbach (Bk.), Wilhelm-Föll-Straße",9.4424105304,48.973762085100006
"5005358","Großaspach, Hohrot",9.399877570700001,48.974043462699996
"5005983","Strümpfelbach (Bk.), Strümpfelbach (Bk.)",9.4390887304,48.9734690619
"5005693","Löchgau, Weißenhof Ost",9.1000749765,48.9845409245
"5004923","Murrhardt, Hausen (Murrhardt)",9.616867547,48.9726095467
"5005881","Gündelbach, Dreschhalle",8.938422905,48.99605155810001
"5005719","Besigheim, Husarenhof",9.1618960854,48.9801632251
"5006995","Steinheim (M), Kreuzwegäcker",9.2636871601,48.9754699271
"5006976","Gündelbach, Katharinenstraße",8.9391751408,48.995521423599996
"5004924","Murrhardt, Eisenschmiedmühle",9.6284088939,48.9714771306
"5005882","Gündelbach, Hildenstraße",8.9426882101,48.9945520649
"5003674","Großaspach, Forstboden",9.3895789453,48.9706167977
"5003504","Steinheim (M), Wellarium",9.2682653787,48.9733372189
"5006987","Steinheim (M), Horrenwinkel",9.280706065399999,48.9728309749
"5005568","Kleiningersheim, Blumenstraße",9.2002799828,48.975849533099996
"5003590","Gündelbach, Rathaus",8.9394099443,48.993444387
"5006988","Steinheim (M), Schulzentrum",9.272659752500001,48.9726255121
"5003673","Großaspach, Friedrich-List-Straße",9.3961052734,48.9685893024
"5005740","Gündelbach, Pfarrhaus",8.9386320862,48.9925987288
"5005547","Hohenhaslach, Langmantel",9.034496083899999,48.984381683
"5006718","Kleiningersheim, Schlossstraße",9.1966959022,48.974533884100005
"5031678","Schützingen, Große Gasse",8.9006667697,48.9953690066
"5005086","Fornsbach, Göckelhof Kreuzung",9.6415943585,48.9675918135
"5005357","Großaspach, Klöpferbach",9.3983031647,48.9667473348
"5006690","Murrhardt, Waltersberg",9.5645885134,48.966061486600005
"5005922","Steinheim (M), Kleinbottwarer Straße",9.2824485648,48.9693827459
"5005322","Backnang, Waldfriedhof",9.4452070612,48.9656943862
"5005599","Steinheim (M), Höpfigheimer Straße",9.2750814313,48.9684024647
"5005367","Rielingshausen, Sportplatz",9.337975805300001,48.96637366070001
"5006518","Großaspach, Marbacher Straße",9.3915157263,48.965044121300004
"5006689","Murrhardt, Schwammhof",9.568038356,48.9643809879
"5005692","Bietigheim, Waldhof",9.1003453031,48.9763309437
"5005602","Steinheim (M), Bahnhof",9.2761283949,48.9675547021
"5005933","Großingersheim, Friedhof",9.184498768700001,48.971065174900005
"5006912","Backnang, K.-Ferd.-Braun-Straße",9.424102085600001,48.963534979600006
"5007738","Backnang, Manfred-von-Ardenne-Allee",9.4270647729,48.9634431053
"5005603","Steinheim (M), Kelter",9.2796482856,48.9668807907
"5005366","Kirchberg (M), Frühmeßhof",9.3541881013,48.9645984574
"5005985","Kirchenkirnberg, Göckelhof",9.6426037157,48.9643040549
"5005646","Bietigheim, Kammgarnspinnerei",9.1441967925,48.9726064879
"5005601","Steinheim (M), Murrer Straße",9.2704698245,48.966758849
"5005364","Großaspach, Fürstenhof",9.380388284999999,48.9636426706
"5004949","Backnang, Gaildorfer Straße",9.431659959700001,48.9626256803
"5005295","Murrhardt, Hammerschmiede",9.6337297645,48.9634629696
"5005739","Horrheim, Maulbronner Straße",8.9863508756,48.982893601
"5005365","Großaspach, Zwingelhausen Abzweig",9.37351664,48.9633234602
"5005356","Großaspach, Lerchenstraße",9.4027644941,48.9627842875
"5005368","Rielingshausen, Egelsee",9.3299969825,48.9638610307
"5006933","Backnang, Lerchenäcker",9.4243258182,48.960935434999996
"5007450","Bietigheim, Kammgarnspinnerei B27",9.1427011646,48.970234448999996
"5005572","Pleidelsheim, SÜWAG",9.2051198224,48.9669208678
"5005600","Murr, Hardtlinde",9.262058532,48.964476332000004
"5003680","Backnang, Seehof",9.4385579789,48.959695172699995
"5005343","Steinbach, Dorfhalle",9.4787296841,48.959400364699995
"5005298","Murrhardt, Käsbach",9.594516139,48.9595535309
"5005296","Murrhardt, Klingen",9.621135155700001,48.959907700500004
"5005738","Horrheim, Marktplatz",8.9875402607,48.9794857424
"5005085","Kirchenkirnberg, Unterneustetten",9.657235353299999,48.9605437507
"5005987","Kirchenkirnberg, Marxenhof",9.642359707799999,48.960195999499994
"5005380","Oberbrüden, Rosenstraße",9.5102352465,48.958302992
"5007811","Horrheim, Pforzheimer Straße",8.9859420536,48.97906294049999
"5006937","Backnang, Fornsbacher Weg",9.4300374799,48.9581716584
"5005598","Murr, Ortsmitte",9.2595062887,48.9621531633
"5005369","Rielingshausen, Hauptstraße",9.3261199824,48.9599065599
"5006046","Steinbach, Lindenplatz",9.474162460199999,48.9572971099
"5005297","Murrhardt, Sauerhöfle",9.6141765643,48.958155556899996
"5003657","Backnang, Dresdener Ring",9.4239291143,48.95763678829999
"5005330","Backnang, Berliner Ring",9.430344952699999,48.957406179900005
"5005084","Kirchenkirnberg, Oberneustetten",9.660749233999999,48.958806154899996
"5005325","Backnang, Plattenwald",9.4515997559,48.95675831450001
"5005567","Großingersheim, Brühlstraße",9.1834364326,48.9644666896
"5005737","Horrheim, Feuerwehrhaus",8.990518824399999,48.976698473300004
"5006674","Kirchenkirnberg, Mettelbach",9.6398689278,48.9576380976
"5006938","Backnang, Beim Wasserturm",9.4209139815,48.9563260033
"5005331","Backnang, Seehofweg",9.4325284482,48.955680506499995
"5005340","Backnang, Weidenweg",9.4479832663,48.955459584100005
"5006918","Steinbach, Oberbrüdener Straße",9.4791265429,48.9552173745
"5005669","Kleinsachsenheim, Bietigheimer Straße",9.0751591967,48.969255492
"5003562","Kleinsachsenheim, Wilhelmstraße",9.0728373667,48.9692839694
"5003546","Kirchberg (M), Abzweig Obertorhöfe",9.3562191108,48.9564003846
"5005342","Backnang, Föhrenbühl",9.4551049355,48.9548112131
"5005299","Murrhardt, Vorderwestermurr",9.5826787635,48.9550369878
"5005332","Backnang, Plaisirschule",9.4362764572,48.9548840579
"5005571","Pleidelsheim, Wiegehalle",9.2043185844,48.9613651855
"5003658","Backnang, Stresemannstraße",9.4246425343,48.954819626200006
"5007441","Bietigheim, Grünwiesenstraße",9.1395712197,48.9645822789
"5003470","Pleidelsheim, Wiegehalle/Riedbachstraße",9.2046592421,48.9611847381
"5003731","Backnang, Tausschule",9.4432094443,48.9545068996
"5005379","Oberbrüden, Kirchplatz",9.5048271303,48.9541814393
"5005672","Kleinsachsenheim, Neuweiler Straße",9.0693811338,48.9687555855
"5007458","Oberbrüden, Kelterplatz",9.5025594864,48.954074455000004
"5003613","Backnang, Im Wiesengrund",9.430824577300001,48.954436986100006
"5005544","Großingersheim, Schule",9.1785802534,48.9622263133
"5003659","Backnang, Rietenauer Weg",9.4195058526,48.9544967469
"5003547","Kirchberg (M), Zwingelh. Großaspacher Straße",9.3675444206,48.9553127199
"5006844","Steinbach, Neue Straße",9.472642154899999,48.9539223154
"5005671","Kleinsachsenheim, Großsachsenheimer Straße",9.069476336100001,48.9684677814
"5003548","Kirchberg (M), Zwingelhausen Kirchberger Str.",9.3643077053,48.955224090799994
"5007457","Oberbrüden, Abzweig Mittelbrüden",9.500544871199999,48.9533278852
"5006666","Backnang, Hintere Tos",9.4508057484,48.9535062737
"5005597","Murr, Blattert",9.252179338,48.9580151028
"5006999","Murr, Bietigheimer Straße",9.2508820805,48.9580089461
"5005760","Kleinsachsenheim, Zeil",9.0824619542,48.966660748699994
"5005339","Backnang, Tausgymnasium",9.444589392500001,48.9530718336
"5005934","Großingersheim, Tiefengasse",9.1841184113,48.9605360582
"5007440","Bietigheim, Friedrich-Ebert-Straße",9.1418876156,48.9627360645
"5005333","Backnang, Potsdamer Ring",9.4418022233,48.9528667454
"5003582","Pleidelsheim, Am Friedhof",9.2003506275,48.9594388662
"5005338","Backnang, Sommerrain",9.453841213999999,48.9524782443
"5005570","Pleidelsheim, Hauptstraße",9.2039409054,48.95917178570001
"5005690","Bietigheim, Antonia-Visconti-Straße",9.119944029500001,48.963597343699995
"5005334","Backnang, Stettiner Ring",9.4454430532,48.9523401732
"5007599","Backnang, Murrbäder",9.4571424556,48.95215945899999
"5005355","Backnang, Rossbergstaffel",9.4172230476,48.9525537467
"5005986","Kirchenkirnberg, Schlossmühle",9.6374731872,48.9528765341
"5003675","Backnang, Gertrud-Bäumer-Weg",9.4509497875,48.9513116295
"5005660","Bietigheim, Löchgauer Straße",9.1230543749,48.9622452396
"5005566","Großingersheim, Bietigheimer Straße",9.1786643734,48.959024999200004
"5005661","Bietigheim, Hiller-/Löchgauer Straße",9.123558647000001,48.9618400543
"5007446","Bietigheim, Karl-Mai-Allee",9.1260298384,48.9616215582
"5007512","Backnang, Christophstraße",9.4327874748,48.9509047134
"5005083","Kirchenkirnberg, Tiefenmad",9.6739665323,48.952650909700004
"5005662","Bietigheim, Pfarrstraße",9.1260015934,48.9612529138
"5005668","Metterzimmern, Kleinsachsenheimer Straße",9.0967540135,48.9629628219
"5007735","Backnang, Bürgerheim",9.430312702,48.9504913545
"5005658","Bietigheim, Bolzstraße",9.1396956299,48.960247943599995
"5005569","Pleidelsheim, Beihinger Straße",9.2043272927,48.9568241634
"5005659","Bietigheim, Kronenzentrum",9.131270522000001,48.9604017553
"5005888","Großsachsenheim, Bannhalde",9.048836521,48.96563697650001
"5003565","Pleidelsheim, Hohenzollernstraße",9.198633042300001,48.956762201500005
"5005667","Metterzimmern, Kindergarten",9.1042481139,48.9614186085
"5005350","Backnang, Seminar",9.4214150956,48.9493642645
"5007405","Bietigheim, Schillerplatz",9.1334933256,48.959257198
"5005664","Bietigheim, Hillerplatz",9.1232390823,48.959628344900004
"5005353","Backnang, Unterschöntal",9.3955429164,48.9493211345
"5003605","Backnang, AOK/Waldhorn",9.4337658542,48.948796874
"5005337","Backnang, Eintracht",9.4442624611,48.9485500513
"5006631","Backnang, Rötlensweg",9.418174540699999,48.9487825938
